Serial_number:
2020431
Project ID:

Location:
AcrossFromLake_Lower
AcrossFromLake_Lower
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,AcrossFromLake_Lower,TEMPERATURE
5/18/2023,01:15:00 am,0,70.3505,7.085
5/18/2023,01:30:00 am,0,70.3420,7.085
5/18/2023,01:45:00 am,0,70.3231,7.086
5/18/2023,02:00:00 am,0,70.3095,7.086
5/18/2023,02:15:00 am,0,70.2907,7.085
5/18/2023,02:30:00 am,0,70.2877,7.086
5/18/2023,02:45:00 am,0,70.2796,7.086
5/18/2023,03:00:00 am,0,70.2711,7.087
5/18/2023,03:15:00 am,0,70.2738,7.087
5/18/2023,03:30:00 am,0,70.2623,7.087
5/18/2023,03:45:00 am,0,70.2724,7.088
5/18/2023,04:00:00 am,0,70.2701,7.087
5/18/2023,04:15:00 am,0,70.2714,7.087
5/18/2023,04:30:00 am,0,70.2669,7.088
5/18/2023,04:45:00 am,0,70.2661,7.088
5/18/2023,05:00:00 am,0,70.2699,7.088
5/18/2023,05:15:00 am,0,70.2665,7.088
5/18/2023,05:30:00 am,0,70.2661,7.089
5/18/2023,05:45:00 am,0,70.2754,7.089
5/18/2023,06:00:00 am,0,70.2888,7.089
5/18/2023,06:15:00 am,0,70.2969,7.090
5/18/2023,06:30:00 am,0,70.3055,7.090
5/18/2023,06:45:00 am,0,70.3110,7.089
5/18/2023,07:00:00 am,0,70.3299,7.090
5/18/2023,07:15:00 am,0,70.3356,7.091
5/18/2023,07:30:00 am,0,70.3514,7.090
5/18/2023,07:45:00 am,0,70.3719,7.091
5/18/2023,08:00:00 am,0,70.3872,7.090
5/18/2023,08:15:00 am,0,70.3839,7.091
5/18/2023,08:30:00 am,0,70.3771,7.091
5/18/2023,08:45:00 am,0,70.3961,7.091
5/18/2023,09:00:00 am,0,70.4064,7.091
5/18/2023,09:15:00 am,0,70.4049,7.091
5/18/2023,09:30:00 am,0,70.4275,7.092
5/18/2023,09:45:00 am,0,70.4284,7.091
5/18/2023,10:00:00 am,0,70.4293,7.092
5/18/2023,10:15:00 am,0,70.4483,7.092
5/18/2023,10:30:00 am,0,70.4534,7.092
5/18/2023,10:45:00 am,0,70.4564,7.093
5/18/2023,11:00:00 am,0,70.4514,7.093
5/18/2023,11:15:00 am,0,70.4468,7.093
5/18/2023,11:30:00 am,0,70.4325,7.093
5/18/2023,11:45:00 am,0,70.4244,7.093
5/18/2023,12:00:00 pm,0,70.3989,7.093
5/18/2023,12:15:00 pm,0,70.3771,7.093
5/18/2023,12:30:00 pm,0,70.3701,7.093
5/18/2023,12:45:00 pm,0,70.3519,7.093
5/18/2023,01:00:00 pm,0,70.3604,7.093
5/18/2023,01:15:00 pm,0,70.3379,7.093
5/18/2023,01:30:00 pm,0,70.3383,7.093
5/18/2023,01:45:00 pm,0,70.3211,7.095
5/18/2023,02:00:00 pm,0,70.3052,7.094
5/18/2023,02:15:00 pm,0,70.3033,7.094
5/18/2023,02:30:00 pm,0,70.2993,7.094
5/18/2023,02:45:00 pm,0,70.2865,7.095
5/18/2023,03:00:00 pm,0,70.2775,7.095
5/18/2023,03:15:00 pm,0,70.2682,7.095
5/18/2023,03:30:00 pm,0,70.2644,7.095
5/18/2023,03:45:00 pm,0,70.2668,7.095
5/18/2023,04:00:00 pm,0,70.2609,7.095
5/18/2023,04:15:00 pm,0,70.2579,7.095
5/18/2023,04:30:00 pm,0,70.2525,7.095
5/18/2023,04:45:00 pm,0,70.2450,7.096
5/18/2023,05:00:00 pm,0,70.2460,7.095
5/18/2023,05:15:00 pm,0,70.2480,7.096
5/18/2023,05:30:00 pm,0,70.2456,7.096
5/18/2023,05:45:00 pm,0,70.2511,7.096
5/18/2023,06:00:00 pm,0,70.2492,7.096
5/18/2023,06:15:00 pm,0,70.2622,7.096
5/18/2023,06:30:00 pm,0,70.2660,7.095
5/18/2023,06:45:00 pm,0,70.2885,7.097
5/18/2023,07:00:00 pm,0,70.3051,7.096
5/18/2023,07:15:00 pm,0,70.3030,7.097
5/18/2023,07:30:00 pm,0,70.3106,7.097
5/18/2023,07:45:00 pm,0,70.3112,7.096
5/18/2023,08:00:00 pm,0,70.3159,7.097
5/18/2023,08:15:00 pm,0,70.3188,7.097
5/18/2023,08:30:00 pm,0,70.3359,7.098
5/18/2023,08:45:00 pm,0,70.3420,7.097
5/18/2023,09:00:00 pm,0,70.3600,7.097
5/18/2023,09:15:00 pm,0,70.3645,7.098
5/18/2023,09:30:00 pm,0,70.3606,7.097
5/18/2023,09:45:00 pm,0,70.3658,7.098
5/18/2023,10:00:00 pm,0,70.3624,7.098
5/18/2023,10:15:00 pm,0,70.3415,7.098
5/18/2023,10:30:00 pm,0,70.3262,7.098
5/18/2023,10:45:00 pm,0,70.3372,7.098
5/18/2023,11:00:00 pm,0,70.3280,7.098
5/18/2023,11:15:00 pm,0,70.3201,7.098
5/18/2023,11:30:00 pm,0,70.3179,7.099
5/18/2023,11:45:00 pm,0,70.3174,7.099
5/19/2023,12:00:00 am,0,70.3071,7.098
5/19/2023,12:15:00 am,0,70.2690,7.099
5/19/2023,12:30:00 am,0,70.2674,7.099
5/19/2023,12:45:00 am,0,70.2612,7.099
5/19/2023,01:00:00 am,0,70.2474,7.100
5/19/2023,01:15:00 am,0,70.2259,7.099
5/19/2023,01:30:00 am,0,70.2264,7.100
5/19/2023,01:45:00 am,0,70.2063,7.099
5/19/2023,02:00:00 am,0,70.1881,7.100
5/19/2023,02:15:00 am,0,70.1857,7.100
5/19/2023,02:30:00 am,0,70.1628,7.100
5/19/2023,02:45:00 am,0,70.1460,7.100
5/19/2023,03:00:00 am,0,70.1446,7.100
5/19/2023,03:15:00 am,0,70.1189,7.100
5/19/2023,03:30:00 am,0,70.1246,7.100
5/19/2023,03:45:00 am,0,70.1288,7.101
5/19/2023,04:00:00 am,0,70.1226,7.100
5/19/2023,04:15:00 am,0,70.1194,7.101
5/19/2023,04:30:00 am,0,70.1134,7.101
5/19/2023,04:45:00 am,0,70.1260,7.101
5/19/2023,05:00:00 am,0,70.1296,7.101
5/19/2023,05:15:00 am,0,70.1385,7.101
5/19/2023,05:30:00 am,0,70.1531,7.101
5/19/2023,05:45:00 am,0,70.1578,7.102
5/19/2023,06:00:00 am,0,70.1672,7.102
5/19/2023,06:15:00 am,0,70.1752,7.101
5/19/2023,06:30:00 am,0,70.1791,7.102
5/19/2023,06:45:00 am,0,70.2072,7.102
5/19/2023,07:00:00 am,0,70.2110,7.101
5/19/2023,07:15:00 am,0,70.2146,7.102
5/19/2023,07:30:00 am,0,70.2119,7.102
5/19/2023,07:45:00 am,0,70.2348,7.102
5/19/2023,08:00:00 am,0,70.2474,7.103
5/19/2023,08:15:00 am,0,70.2477,7.102
5/19/2023,08:30:00 am,0,70.2495,7.102
5/19/2023,08:45:00 am,0,70.2595,7.103
5/19/2023,09:00:00 am,0,70.2671,7.103
5/19/2023,09:15:00 am,0,70.2754,7.103
5/19/2023,09:30:00 am,0,70.2984,7.103
5/19/2023,09:45:00 am,0,70.3024,7.103
5/19/2023,10:00:00 am,0,70.3021,7.103
5/19/2023,10:15:00 am,0,70.3226,7.103
5/19/2023,10:30:00 am,0,70.3720,7.103
5/19/2023,10:45:00 am,0,70.4007,7.103
5/19/2023,11:00:00 am,0,70.4189,7.103
5/19/2023,11:15:00 am,0,70.4334,7.103
5/19/2023,11:30:00 am,0,70.4510,7.103
5/19/2023,11:45:00 am,0,70.4558,7.103
5/19/2023,12:00:00 pm,0,70.4451,7.104
5/19/2023,12:15:00 pm,0,70.4543,7.103
5/19/2023,12:30:00 pm,0,70.4406,7.104
5/19/2023,12:45:00 pm,0,70.4214,7.104
5/19/2023,01:00:00 pm,0,70.4046,7.104
5/19/2023,01:15:00 pm,0,70.3787,7.104
5/19/2023,01:30:00 pm,0,70.3706,7.104
5/19/2023,01:45:00 pm,0,70.3575,7.104
5/19/2023,02:00:00 pm,0,70.3440,7.104
5/19/2023,02:15:00 pm,0,70.3372,7.104
5/19/2023,02:30:00 pm,0,70.3312,7.104
5/19/2023,02:45:00 pm,0,70.3285,7.104
5/19/2023,03:00:00 pm,0,70.3202,7.105
5/19/2023,03:15:00 pm,0,70.3064,7.104
5/19/2023,03:30:00 pm,0,70.3001,7.105
5/19/2023,03:45:00 pm,0,70.3006,7.104
5/19/2023,04:00:00 pm,0,70.2994,7.105
5/19/2023,04:15:00 pm,0,70.3063,7.104
5/19/2023,04:30:00 pm,0,70.3007,7.105
5/19/2023,04:45:00 pm,0,70.2972,7.105
5/19/2023,05:00:00 pm,0,70.3018,7.105
5/19/2023,05:15:00 pm,0,70.3139,7.105
5/19/2023,05:30:00 pm,0,70.3121,7.105
5/19/2023,05:45:00 pm,0,70.3050,7.105
5/19/2023,06:00:00 pm,0,70.3005,7.105
5/19/2023,06:15:00 pm,0,70.3150,7.105
5/19/2023,06:30:00 pm,0,70.3312,7.106
5/19/2023,06:45:00 pm,0,70.3337,7.106
5/19/2023,07:00:00 pm,0,70.3438,7.105
5/19/2023,07:15:00 pm,0,70.3493,7.106
5/19/2023,07:30:00 pm,0,70.3586,7.106
5/19/2023,07:45:00 pm,0,70.3834,7.107
5/19/2023,08:00:00 pm,0,70.3904,7.106
5/19/2023,08:15:00 pm,0,70.4040,7.106
5/19/2023,08:30:00 pm,0,70.3885,7.106
5/19/2023,08:45:00 pm,0,70.3936,7.106
5/19/2023,09:00:00 pm,0,70.4011,7.106
5/19/2023,09:15:00 pm,0,70.4135,7.106
5/19/2023,09:30:00 pm,0,70.4206,7.106
5/19/2023,09:45:00 pm,0,70.4275,7.107
5/19/2023,10:00:00 pm,0,70.4217,7.106
5/19/2023,10:15:00 pm,0,70.4234,7.106
5/19/2023,10:30:00 pm,0,70.4207,7.107
5/19/2023,10:45:00 pm,0,70.4262,7.106
5/19/2023,11:00:00 pm,0,70.4177,7.107
5/19/2023,11:15:00 pm,0,70.4041,7.107
5/19/2023,11:30:00 pm,0,70.3922,7.107
5/19/2023,11:45:00 pm,0,70.3792,7.107
5/20/2023,12:00:00 am,0,70.3883,7.107
5/20/2023,12:15:00 am,0,70.3747,7.107
5/20/2023,12:30:00 am,0,70.3741,7.108
5/20/2023,12:45:00 am,0,70.3604,7.108
5/20/2023,01:00:00 am,0,70.3579,7.107
5/20/2023,01:15:00 am,0,70.3631,7.107
5/20/2023,01:30:00 am,0,70.3602,7.107
5/20/2023,01:45:00 am,0,70.3529,7.108
5/20/2023,02:00:00 am,0,70.3487,7.108
5/20/2023,02:15:00 am,0,70.3408,7.108
5/20/2023,02:30:00 am,0,70.3336,7.108
5/20/2023,02:45:00 am,0,70.3239,7.108
5/20/2023,03:00:00 am,0,70.3122,7.108
5/20/2023,03:15:00 am,0,70.3018,7.109
5/20/2023,03:30:00 am,0,70.3031,7.109
5/20/2023,03:45:00 am,0,70.3010,7.109
5/20/2023,04:00:00 am,0,70.3004,7.109
5/20/2023,04:15:00 am,0,70.3008,7.109
5/20/2023,04:30:00 am,0,70.3050,7.109
5/20/2023,04:45:00 am,0,70.3080,7.109
5/20/2023,05:00:00 am,0,70.3168,7.110
5/20/2023,05:15:00 am,0,70.3297,7.110
5/20/2023,05:30:00 am,0,70.3262,7.110
5/20/2023,05:45:00 am,0,70.3151,7.109
5/20/2023,06:00:00 am,0,70.3138,7.110
5/20/2023,06:15:00 am,0,70.3218,7.110
5/20/2023,06:30:00 am,0,70.3373,7.110
5/20/2023,06:45:00 am,0,70.3378,7.110
5/20/2023,07:00:00 am,0,70.3510,7.110
5/20/2023,07:15:00 am,0,70.3580,7.110
5/20/2023,07:30:00 am,0,70.3573,7.110
5/20/2023,07:45:00 am,0,70.3633,7.110
5/20/2023,08:00:00 am,0,70.3712,7.110
5/20/2023,08:15:00 am,0,70.3795,7.110
5/20/2023,08:30:00 am,0,70.3816,7.111
5/20/2023,08:45:00 am,0,70.3968,7.111
5/20/2023,09:00:00 am,0,70.3830,7.112
5/20/2023,09:15:00 am,0,70.3924,7.111
5/20/2023,09:30:00 am,0,70.4027,7.111
5/20/2023,09:45:00 am,0,70.4169,7.111
5/20/2023,10:00:00 am,0,70.4331,7.112
5/20/2023,10:15:00 am,0,70.4341,7.112
5/20/2023,10:30:00 am,0,70.4382,7.111
5/20/2023,10:45:00 am,0,70.4517,7.112
5/20/2023,11:00:00 am,0,70.4419,7.112
5/20/2023,11:15:00 am,0,70.4510,7.112
5/20/2023,11:30:00 am,0,70.4465,7.112
5/20/2023,11:45:00 am,0,70.4356,7.112
5/20/2023,12:00:00 pm,0,70.4314,7.113
5/20/2023,12:15:00 pm,0,70.4298,7.113
5/20/2023,12:30:00 pm,0,70.4240,7.113
5/20/2023,12:45:00 pm,0,70.4108,7.112
5/20/2023,01:00:00 pm,0,70.3919,7.113
5/20/2023,01:15:00 pm,0,70.3738,7.113
5/20/2023,01:30:00 pm,0,70.3692,7.112
5/20/2023,01:45:00 pm,0,70.3522,7.113
5/20/2023,02:00:00 pm,0,70.3311,7.114
5/20/2023,02:15:00 pm,0,70.3127,7.113
5/20/2023,02:30:00 pm,0,70.2970,7.113
5/20/2023,02:45:00 pm,0,70.2908,7.114
5/20/2023,03:00:00 pm,0,70.2924,7.114
5/20/2023,03:15:00 pm,0,70.3109,7.114
5/20/2023,03:30:00 pm,0,70.3205,7.115
5/20/2023,03:45:00 pm,0,70.3285,7.114
5/20/2023,04:00:00 pm,0,70.3278,7.115
5/20/2023,04:15:00 pm,0,70.3377,7.114
5/20/2023,04:30:00 pm,0,70.3368,7.115
5/20/2023,04:45:00 pm,0,70.3403,7.115
5/20/2023,05:00:00 pm,0,70.3318,7.115
5/20/2023,05:15:00 pm,0,70.3239,7.115
5/20/2023,05:30:00 pm,0,70.3391,7.114
5/20/2023,05:45:00 pm,0,70.3442,7.115
5/20/2023,06:00:00 pm,0,70.3473,7.115
5/20/2023,06:15:00 pm,0,70.3630,7.115
5/20/2023,06:30:00 pm,0,70.3774,7.115
5/20/2023,06:45:00 pm,0,70.3900,7.115
5/20/2023,07:00:00 pm,0,70.3904,7.115
5/20/2023,07:15:00 pm,0,70.4091,7.116
5/20/2023,07:30:00 pm,0,70.4200,7.116
5/20/2023,07:45:00 pm,0,70.4342,7.116
5/20/2023,08:00:00 pm,0,70.4439,7.116
5/20/2023,08:15:00 pm,0,70.4429,7.116
5/20/2023,08:30:00 pm,0,70.4486,7.117
5/20/2023,08:45:00 pm,0,70.4649,7.116
5/20/2023,09:00:00 pm,0,70.4742,7.117
5/20/2023,09:15:00 pm,0,70.4775,7.116
5/20/2023,09:30:00 pm,0,70.4902,7.117
5/20/2023,09:45:00 pm,0,70.5044,7.117
5/20/2023,10:00:00 pm,0,70.5091,7.117
5/20/2023,10:15:00 pm,0,70.5127,7.117
5/20/2023,10:30:00 pm,0,70.5115,7.117
5/20/2023,10:45:00 pm,0,70.5090,7.117
5/20/2023,11:00:00 pm,0,70.5127,7.117
5/20/2023,11:15:00 pm,0,70.5087,7.118
5/20/2023,11:30:00 pm,0,70.5051,7.118
5/20/2023,11:45:00 pm,0,70.4985,7.118
5/21/2023,12:00:00 am,0,70.4926,7.118
5/21/2023,12:15:00 am,0,70.4817,7.118
5/21/2023,12:30:00 am,0,70.4714,7.118
5/21/2023,12:45:00 am,0,70.4632,7.118
5/21/2023,01:00:00 am,0,70.4546,7.119
5/21/2023,01:15:00 am,0,70.4496,7.118
5/21/2023,01:30:00 am,0,70.4327,7.119
5/21/2023,01:45:00 am,0,70.4193,7.118
5/21/2023,02:00:00 am,0,70.4099,7.119
5/21/2023,02:15:00 am,0,70.3924,7.119
5/21/2023,02:30:00 am,0,70.3731,7.119
5/21/2023,02:45:00 am,0,70.3548,7.119
5/21/2023,03:00:00 am,0,70.3498,7.119
5/21/2023,03:15:00 am,0,70.3395,7.119
5/21/2023,03:30:00 am,0,70.3441,7.119
5/21/2023,03:45:00 am,0,70.3398,7.120
5/21/2023,04:00:00 am,0,70.3360,7.119
5/21/2023,04:15:00 am,0,70.3423,7.120
5/21/2023,04:30:00 am,0,70.3409,7.120
5/21/2023,04:45:00 am,0,70.3357,7.119
5/21/2023,05:00:00 am,0,70.3377,7.120
5/21/2023,05:15:00 am,0,70.3501,7.120
5/21/2023,05:30:00 am,0,70.3502,7.120
5/21/2023,05:45:00 am,0,70.3516,7.120
5/21/2023,06:00:00 am,0,70.3520,7.120
5/21/2023,06:15:00 am,0,70.3418,7.121
5/21/2023,06:30:00 am,0,70.3497,7.120
5/21/2023,06:45:00 am,0,70.3630,7.120
5/21/2023,07:00:00 am,0,70.3766,7.121
5/21/2023,07:15:00 am,0,70.3829,7.121
5/21/2023,07:30:00 am,0,70.3902,7.121
5/21/2023,07:45:00 am,0,70.3972,7.120
5/21/2023,08:00:00 am,0,70.4052,7.121
5/21/2023,08:15:00 am,0,70.4157,7.121
5/21/2023,08:30:00 am,0,70.4306,7.121
5/21/2023,08:45:00 am,0,70.4464,7.121
5/21/2023,09:00:00 am,0,70.4563,7.121
5/21/2023,09:15:00 am,0,70.4507,7.121
5/21/2023,09:30:00 am,0,70.4532,7.121
5/21/2023,09:45:00 am,0,70.4678,7.121
5/21/2023,10:00:00 am,0,70.4670,7.121
5/21/2023,10:15:00 am,0,70.4686,7.120
5/21/2023,10:30:00 am,0,70.4701,7.121
5/21/2023,10:45:00 am,0,70.4619,7.121
5/21/2023,11:00:00 am,0,70.4512,7.121
5/21/2023,11:15:00 am,0,70.4480,7.121
5/21/2023,11:30:00 am,0,70.4417,7.121
5/21/2023,11:45:00 am,0,70.4400,7.121
5/21/2023,12:00:00 pm,0,70.4351,7.121
5/21/2023,12:15:00 pm,0,70.4223,7.121
5/21/2023,12:30:00 pm,0,70.4062,7.121
5/21/2023,12:45:00 pm,0,70.3886,7.121
5/21/2023,01:00:00 pm,0,70.3777,7.121
5/21/2023,01:15:00 pm,0,70.3632,7.122
5/21/2023,01:30:00 pm,0,70.3460,7.121
5/21/2023,01:45:00 pm,0,70.3188,7.121
5/21/2023,02:00:00 pm,0,70.2963,7.121
5/21/2023,02:15:00 pm,0,70.2831,7.122
5/21/2023,02:30:00 pm,0,70.2674,7.122
5/21/2023,02:45:00 pm,0,70.2530,7.122
5/21/2023,03:00:00 pm,0,70.2343,7.122
5/21/2023,03:15:00 pm,0,70.2221,7.122
5/21/2023,03:30:00 pm,0,70.2157,7.122
5/21/2023,03:45:00 pm,0,70.2090,7.122
5/21/2023,04:00:00 pm,0,70.2106,7.122
5/21/2023,04:15:00 pm,0,70.2058,7.122
5/21/2023,04:30:00 pm,0,70.2051,7.122
5/21/2023,04:45:00 pm,0,70.2086,7.122
5/21/2023,05:00:00 pm,0,70.2136,7.122
5/21/2023,05:15:00 pm,0,70.2276,7.122
5/21/2023,05:30:00 pm,0,70.2274,7.123
5/21/2023,05:45:00 pm,0,70.2371,7.123
5/21/2023,06:00:00 pm,0,70.2435,7.122
5/21/2023,06:15:00 pm,0,70.2463,7.122
5/21/2023,06:30:00 pm,0,70.2653,7.122
5/21/2023,06:45:00 pm,0,70.2762,7.123
5/21/2023,07:00:00 pm,0,70.2858,7.122
5/21/2023,07:15:00 pm,0,70.2919,7.122
5/21/2023,07:30:00 pm,0,70.2933,7.122
5/21/2023,07:45:00 pm,0,70.3144,7.122
5/21/2023,08:00:00 pm,0,70.3366,7.123
5/21/2023,08:15:00 pm,0,70.3445,7.123
5/21/2023,08:30:00 pm,0,70.3526,7.123
5/21/2023,08:45:00 pm,0,70.3694,7.123
5/21/2023,09:00:00 pm,0,70.3744,7.122
5/21/2023,09:15:00 pm,0,70.3913,7.123
5/21/2023,09:30:00 pm,0,70.3964,7.124
5/21/2023,09:45:00 pm,0,70.3985,7.123
5/21/2023,10:00:00 pm,0,70.4018,7.123
5/21/2023,10:15:00 pm,0,70.4057,7.123
5/21/2023,10:30:00 pm,0,70.4006,7.124
5/21/2023,10:45:00 pm,0,70.3988,7.123
5/21/2023,11:00:00 pm,0,70.4007,7.123
5/21/2023,11:15:00 pm,0,70.3926,7.124
5/21/2023,11:30:00 pm,0,70.3942,7.124
5/21/2023,11:45:00 pm,0,70.3906,7.124
5/22/2023,12:00:00 am,0,70.3765,7.124
5/22/2023,12:15:00 am,0,70.3690,7.124
5/22/2023,12:30:00 am,0,70.3644,7.125
5/22/2023,12:45:00 am,0,70.3514,7.125
5/22/2023,01:00:00 am,0,70.3313,7.125
5/22/2023,01:15:00 am,0,70.3274,7.125
5/22/2023,01:30:00 am,0,70.3031,7.124
5/22/2023,01:45:00 am,0,70.2907,7.125
5/22/2023,02:00:00 am,0,70.2837,7.125
5/22/2023,02:15:00 am,0,70.2731,7.125
5/22/2023,02:30:00 am,0,70.2643,7.125
5/22/2023,02:45:00 am,0,70.2541,7.125
5/22/2023,03:00:00 am,0,70.2370,7.125
5/22/2023,03:15:00 am,0,70.2304,7.125
5/22/2023,03:30:00 am,0,70.2214,7.126
5/22/2023,03:45:00 am,0,70.2232,7.126
5/22/2023,04:00:00 am,0,70.2215,7.126
5/22/2023,04:15:00 am,0,70.2102,7.126
5/22/2023,04:30:00 am,0,70.2073,7.126
5/22/2023,04:45:00 am,0,70.2064,7.126
5/22/2023,05:00:00 am,0,70.2177,7.126
5/22/2023,05:15:00 am,0,70.2203,7.126
5/22/2023,05:30:00 am,0,70.2361,7.126
5/22/2023,05:45:00 am,0,70.2421,7.126
5/22/2023,06:00:00 am,0,70.2503,7.127
5/22/2023,06:15:00 am,0,70.2605,7.127
5/22/2023,06:30:00 am,0,70.2637,7.127
5/22/2023,06:45:00 am,0,70.2726,7.127
5/22/2023,07:00:00 am,0,70.2811,7.127
5/22/2023,07:15:00 am,0,70.2907,7.127
5/22/2023,07:30:00 am,0,70.3128,7.127
5/22/2023,07:45:00 am,0,70.3239,7.127
5/22/2023,08:00:00 am,0,70.3358,7.128
5/22/2023,08:15:00 am,0,70.3438,7.128
5/22/2023,08:30:00 am,0,70.3641,7.128
5/22/2023,08:45:00 am,0,70.3772,7.128
5/22/2023,09:00:00 am,0,70.3832,7.128
5/22/2023,09:15:00 am,0,70.3822,7.128
5/22/2023,09:30:00 am,0,70.3917,7.128
5/22/2023,09:45:00 am,0,70.3811,7.128
5/22/2023,10:00:00 am,0,70.3899,7.129
5/22/2023,10:15:00 am,0,70.3813,7.129
5/22/2023,10:30:00 am,0,70.3711,7.129
5/22/2023,10:45:00 am,0,70.3637,7.129
5/22/2023,11:00:00 am,0,70.3524,7.130
5/22/2023,11:15:00 am,0,70.3441,7.129
5/22/2023,11:30:00 am,0,70.3286,7.130
5/22/2023,11:45:00 am,0,70.3234,7.129
5/22/2023,12:00:00 pm,0,70.3170,7.130
5/22/2023,12:15:00 pm,0,70.3103,7.130
5/22/2023,12:30:00 pm,0,70.2898,7.129
5/22/2023,12:45:00 pm,0,70.2682,7.130
5/22/2023,01:00:00 pm,0,70.2609,7.130
5/22/2023,01:15:00 pm,0,70.2359,7.130
5/22/2023,01:30:00 pm,0,70.2090,7.130
5/22/2023,01:45:00 pm,0,70.1878,7.130
5/22/2023,02:00:00 pm,0,70.1728,7.130
5/22/2023,02:15:00 pm,0,70.1493,7.131
5/22/2023,02:30:00 pm,0,70.1406,7.131
5/22/2023,02:45:00 pm,0,70.1226,7.131
5/22/2023,03:00:00 pm,0,70.1191,7.131
5/22/2023,03:15:00 pm,0,70.1139,7.131
5/22/2023,03:30:00 pm,0,70.1108,7.131
5/22/2023,03:45:00 pm,0,70.1047,7.131
5/22/2023,04:00:00 pm,0,70.0986,7.132
5/22/2023,04:15:00 pm,0,70.0886,7.131
5/22/2023,04:30:00 pm,0,70.0964,7.131
5/22/2023,04:45:00 pm,0,70.1069,7.131
5/22/2023,05:00:00 pm,0,70.1123,7.131
5/22/2023,05:15:00 pm,0,70.1102,7.132
5/22/2023,05:30:00 pm,0,70.1134,7.132
5/22/2023,05:45:00 pm,0,70.1265,7.132
5/22/2023,06:00:00 pm,0,70.1339,7.131
5/22/2023,06:15:00 pm,0,70.1223,7.132
5/22/2023,06:30:00 pm,0,70.1481,7.132
5/22/2023,06:45:00 pm,0,70.1589,7.132
5/22/2023,07:00:00 pm,0,70.1649,7.132
5/22/2023,07:15:00 pm,0,70.1731,7.132
5/22/2023,07:30:00 pm,0,70.1661,7.133
5/22/2023,07:45:00 pm,0,70.1743,7.132
5/22/2023,08:00:00 pm,0,70.1935,7.133
5/22/2023,08:15:00 pm,0,70.1965,7.133
5/22/2023,08:30:00 pm,0,70.2095,7.133
5/22/2023,08:45:00 pm,0,70.2012,7.133
5/22/2023,09:00:00 pm,0,70.2299,7.133
5/22/2023,09:15:00 pm,0,70.2204,7.134
5/22/2023,09:30:00 pm,0,70.2321,7.134
5/22/2023,09:45:00 pm,0,70.2274,7.134
5/22/2023,10:00:00 pm,0,70.2386,7.134
5/22/2023,10:15:00 pm,0,70.2497,7.133
5/22/2023,10:30:00 pm,0,70.2414,7.134
5/22/2023,10:45:00 pm,0,70.2729,7.134
5/22/2023,11:00:00 pm,0,70.2958,7.134
5/22/2023,11:15:00 pm,0,70.3148,7.134
5/22/2023,11:30:00 pm,0,70.3326,7.134
5/22/2023,11:45:00 pm,0,70.3423,7.134
5/23/2023,12:00:00 am,0,70.3478,7.134
5/23/2023,12:15:00 am,0,70.3529,7.135
5/23/2023,12:30:00 am,0,70.3410,7.134
5/23/2023,12:45:00 am,0,70.3229,7.135
5/23/2023,01:00:00 am,0,70.3119,7.135
5/23/2023,01:15:00 am,0,70.2931,7.134
5/23/2023,01:30:00 am,0,70.2773,7.135
5/23/2023,01:45:00 am,0,70.2752,7.135
5/23/2023,02:00:00 am,0,70.2679,7.135
5/23/2023,02:15:00 am,0,70.2542,7.135
5/23/2023,02:30:00 am,0,70.2515,7.135
5/23/2023,02:45:00 am,0,70.2510,7.135
5/23/2023,03:00:00 am,0,70.2445,7.136
5/23/2023,03:15:00 am,0,70.2502,7.136
5/23/2023,03:30:00 am,0,70.2366,7.136
5/23/2023,03:45:00 am,0,70.2376,7.136
5/23/2023,04:00:00 am,0,70.2353,7.136
5/23/2023,04:15:00 am,0,70.2419,7.136
5/23/2023,04:30:00 am,0,70.2422,7.137
5/23/2023,04:45:00 am,0,70.2420,7.136
5/23/2023,05:00:00 am,0,70.2318,7.137
5/23/2023,05:15:00 am,0,70.2295,7.137
5/23/2023,05:30:00 am,0,70.2297,7.136
5/23/2023,05:45:00 am,0,70.2231,7.136
5/23/2023,06:00:00 am,0,70.2471,7.137
5/23/2023,06:15:00 am,0,70.2526,7.137
5/23/2023,06:30:00 am,0,70.2695,7.137
5/23/2023,06:45:00 am,0,70.2862,7.137
5/23/2023,07:00:00 am,0,70.2927,7.137
5/23/2023,07:15:00 am,0,70.2907,7.137
5/23/2023,07:30:00 am,0,70.3054,7.138
5/23/2023,07:45:00 am,0,70.3132,7.138
5/23/2023,08:00:00 am,0,70.3227,7.138
5/23/2023,08:15:00 am,0,70.3359,7.137
5/23/2023,08:30:00 am,0,70.3420,7.138
5/23/2023,08:45:00 am,0,70.3309,7.138
5/23/2023,09:00:00 am,0,70.3356,7.138
5/23/2023,09:15:00 am,0,70.3461,7.138
5/23/2023,09:30:00 am,0,70.3553,7.138
5/23/2023,09:45:00 am,0,70.3568,7.138
5/23/2023,10:00:00 am,0,70.3543,7.138
5/23/2023,10:15:00 am,0,70.3592,7.139
5/23/2023,10:30:00 am,0,70.3571,7.139
5/23/2023,10:45:00 am,0,70.3482,7.139
5/23/2023,11:00:00 am,0,70.3512,7.139
5/23/2023,11:15:00 am,0,70.3585,7.139
5/23/2023,11:30:00 am,0,70.3543,7.139
5/23/2023,11:45:00 am,0,70.3544,7.139
5/23/2023,12:00:00 pm,0,70.3563,7.139
