plotn,stage,date,time,temp
8,1,7/24/2023,6:01:00,3
8,1,7/24/2023,8:01:00,3
8,1,7/24/2023,10:01:00,5
8,1,7/24/2023,12:01:00,7.5
8,1,7/24/2023,14:01:00,9
8,1,7/24/2023,16:01:00,8.5
8,1,7/24/2023,18:01:00,5.5
8,1,7/24/2023,20:01:00,4
8,1,7/24/2023,22:01:00,3.5
8,1,7/25/2023,0:01:00,3.5
8,1,7/25/2023,2:01:00,3.5
8,1,7/25/2023,4:01:00,3.5
8,1,7/25/2023,6:01:00,3.5
8,1,7/25/2023,8:01:00,4.5
8,1,7/25/2023,10:01:00,7.5
8,1,7/25/2023,12:01:00,12.5
8,1,7/25/2023,14:01:00,17
8,1,7/25/2023,16:01:00,14.5
8,1,7/25/2023,18:01:00,8.5
8,1,7/25/2023,20:01:00,4.5
8,1,7/25/2023,22:01:00,3
8,1,7/26/2023,0:01:00,2
8,1,7/26/2023,2:01:00,1.5
8,1,7/26/2023,4:01:00,1
8,1,7/26/2023,6:01:00,0.5
8,1,7/26/2023,8:01:00,3.5
8,1,7/26/2023,10:01:00,14
8,1,7/26/2023,12:01:00,19.5
8,1,7/26/2023,14:01:00,21.5
8,1,7/26/2023,16:01:00,14
8,1,7/26/2023,18:01:00,10
8,1,7/26/2023,20:01:00,7.5
8,1,7/26/2023,22:01:00,5
8,1,7/27/2023,0:01:00,5
8,1,7/27/2023,2:01:00,4
8,1,7/27/2023,4:01:00,4
8,1,7/27/2023,6:01:00,4
8,1,7/27/2023,8:01:00,4.5
8,1,7/27/2023,10:01:00,7
8,1,7/27/2023,12:01:00,16
8,1,7/27/2023,14:01:00,24
8,1,7/27/2023,16:01:00,20
8,1,7/27/2023,18:01:00,10.5
8,1,7/27/2023,20:01:00,7.5
8,1,7/27/2023,22:01:00,5
8,1,7/28/2023,0:01:00,4.5
8,1,7/28/2023,2:01:00,4.5
8,1,7/28/2023,4:01:00,4
8,1,7/28/2023,6:01:00,4
8,1,7/28/2023,8:01:00,4.5
8,1,7/28/2023,10:01:00,6.5
8,1,7/28/2023,12:01:00,10.5
8,1,7/28/2023,14:01:00,13
8,1,7/28/2023,16:01:00,9
8,1,7/28/2023,18:01:00,7.5
8,1,7/28/2023,20:01:00,5.5
8,1,7/28/2023,22:01:00,5
8,1,7/29/2023,0:01:00,4
8,1,7/29/2023,2:01:00,4
8,1,7/29/2023,4:01:00,3.5
8,1,7/29/2023,6:01:00,3.5
8,1,7/29/2023,8:01:00,4.5
8,1,7/29/2023,10:01:00,6
8,1,7/29/2023,12:01:00,8.5
8,1,7/29/2023,14:01:00,11
8,1,7/29/2023,16:01:00,8.5
8,1,7/29/2023,18:01:00,6
8,1,7/29/2023,20:01:00,4.5
8,1,7/29/2023,22:01:00,4
8,1,7/30/2023,0:01:00,3.5
8,1,7/30/2023,2:01:00,3.5
8,1,7/30/2023,4:01:00,3.5
8,1,7/30/2023,6:01:00,3
8,1,7/30/2023,8:01:00,3.5
8,1,7/30/2023,10:01:00,6.5
8,1,7/30/2023,12:01:00,8.5
8,1,7/30/2023,14:01:00,10
8,1,7/30/2023,16:01:00,10
8,1,7/30/2023,18:01:00,5.5
8,1,7/30/2023,20:01:00,4
8,1,7/30/2023,22:01:00,3.5
8,1,7/31/2023,0:01:00,3
8,1,7/31/2023,2:01:00,2.5
8,1,7/31/2023,4:01:00,2
8,1,7/31/2023,6:01:00,1.5
8,1,7/31/2023,8:01:00,3
8,1,7/31/2023,10:01:00,5.5
8,1,7/31/2023,12:01:00,7.5
8,1,7/31/2023,14:01:00,8
8,1,7/31/2023,16:01:00,7.5
8,1,7/31/2023,18:01:00,4.5
8,1,7/31/2023,20:01:00,3.5
8,1,7/31/2023,22:01:00,3
8,1,8/1/2023,0:01:00,2.5
8,1,8/1/2023,2:01:00,2.5
8,1,8/1/2023,4:01:00,2.5
8,1,8/1/2023,6:01:00,2
8,1,8/1/2023,8:01:00,2.5
8,1,8/1/2023,10:01:00,4
8,1,8/1/2023,12:01:00,7.5
8,1,8/1/2023,14:01:00,8
8,1,8/1/2023,16:01:00,5.5
8,1,8/1/2023,18:01:00,4
8,1,8/1/2023,20:01:00,3
8,1,8/1/2023,22:01:00,2.5
8,1,8/2/2023,0:01:00,3
8,1,8/2/2023,2:01:00,3
8,1,8/2/2023,4:01:00,2.5
8,1,8/2/2023,6:01:00,2.5
8,1,8/2/2023,8:01:00,3
8,1,8/2/2023,10:01:00,6
8,1,8/2/2023,12:01:00,8.5
8,1,8/2/2023,14:01:00,9
8,1,8/2/2023,16:01:00,7.5
8,1,8/2/2023,18:01:00,5.5
8,1,8/2/2023,20:01:00,3.5
8,1,8/2/2023,22:01:00,1
8,1,8/3/2023,0:01:00,0.5
8,1,8/3/2023,2:01:00,0
8,1,8/3/2023,4:01:00,0.5
8,1,8/3/2023,6:01:00,0
8,1,8/3/2023,8:01:00,0.5
8,1,8/3/2023,10:01:00,5.5
8,1,8/3/2023,12:01:00,11
8,1,8/3/2023,14:01:00,13.5
8,1,8/3/2023,16:01:00,13.5
8,1,8/3/2023,18:01:00,8.5
8,1,8/3/2023,20:01:00,5
8,1,8/3/2023,22:01:00,3.5
8,1,8/4/2023,0:01:00,2.5
8,1,8/4/2023,2:01:00,2.5
8,1,8/4/2023,4:01:00,2.5
8,1,8/4/2023,6:01:00,2.5
8,1,8/4/2023,8:01:00,3
8,1,8/4/2023,10:01:00,8.5
8,1,8/4/2023,12:01:00,12
8,1,8/4/2023,14:01:00,13.5
8,1,8/4/2023,16:01:00,11.5
8,1,8/4/2023,18:01:00,8
8,1,8/4/2023,20:01:00,4
8,1,8/4/2023,22:01:00,3
8,1,8/5/2023,0:01:00,3.5
8,1,8/5/2023,2:01:00,3
8,1,8/5/2023,4:01:00,3
8,1,8/5/2023,6:01:00,2.5
8,1,8/5/2023,8:01:00,3.5
8,1,8/5/2023,10:01:00,6.5
8,1,8/5/2023,12:01:00,10
8,1,8/5/2023,14:01:00,9
8,1,8/5/2023,16:01:00,9.5
8,1,8/5/2023,18:01:00,6
8,1,8/5/2023,20:01:00,4
8,1,8/5/2023,22:01:00,3.5
8,1,8/6/2023,0:01:00,3
8,1,8/6/2023,2:01:00,3
8,1,8/6/2023,4:01:00,2.5
8,1,8/6/2023,6:01:00,2.5
8,1,8/6/2023,8:01:00,4
8,1,8/6/2023,10:01:00,6
8,1,8/6/2023,12:01:00,10
8,1,8/6/2023,14:01:00,11.5
8,1,8/6/2023,16:01:00,9.5
8,1,8/6/2023,18:01:00,7
8,1,8/6/2023,20:01:00,5
8,1,8/6/2023,22:01:00,4
8,1,8/7/2023,0:01:00,3.5
8,1,8/7/2023,2:01:00,3
8,1,8/7/2023,4:01:00,3.5
8,1,8/7/2023,6:01:00,3
8,1,8/7/2023,8:01:00,3
8,1,8/7/2023,10:01:00,6
8,1,8/7/2023,12:01:00,7.5
8,1,8/7/2023,14:01:00,6
8,1,8/7/2023,16:01:00,6.5
8,1,8/7/2023,18:01:00,4.5
8,1,8/7/2023,20:01:00,3
8,1,8/7/2023,22:01:00,2
8,1,8/8/2023,0:01:00,2
8,1,8/8/2023,2:01:00,2.5
8,1,8/8/2023,4:01:00,2.5
8,1,8/8/2023,6:01:00,2
8,1,8/8/2023,8:01:00,2.5
8,1,8/8/2023,10:01:00,3.5
8,1,8/8/2023,12:01:00,5
8,1,8/8/2023,14:01:00,5
8,1,8/8/2023,16:01:00,5.5
8,1,8/8/2023,18:01:00,3
8,1,8/8/2023,20:01:00,2.5
8,1,8/8/2023,22:01:00,2
8,1,8/9/2023,0:01:00,2
8,1,8/9/2023,2:01:00,2
8,1,8/9/2023,4:01:00,1
8,1,8/9/2023,6:01:00,1
8,1,8/9/2023,8:01:00,2
8,1,8/9/2023,10:01:00,3.5
8,1,8/9/2023,12:01:00,4
8,1,8/9/2023,14:01:00,3.5
8,1,8/9/2023,16:01:00,3.5
8,1,8/9/2023,18:01:00,2.5
8,1,8/9/2023,20:01:00,2
8,1,8/9/2023,22:01:00,1
8,1,8/10/2023,0:01:00,1.5
8,1,8/10/2023,2:01:00,1.5
8,1,8/10/2023,4:01:00,1
8,1,8/10/2023,6:01:00,1.5
8,1,8/10/2023,8:01:00,2
8,1,8/10/2023,10:01:00,5.5
8,1,8/10/2023,12:01:00,10
8,1,8/10/2023,14:01:00,13.5
8,1,8/10/2023,16:01:00,15.5
8,1,8/10/2023,18:01:00,8.5
8,1,8/10/2023,20:01:00,4
8,1,8/10/2023,22:01:00,3.5
8,1,8/11/2023,0:01:00,2.5
8,1,8/11/2023,2:01:00,0
8,1,8/11/2023,4:01:00,2
8,1,8/11/2023,6:01:00,2.5
8,1,8/11/2023,8:01:00,4
8,1,8/11/2023,10:01:00,7
8,1,8/11/2023,12:01:00,8.5
8,1,8/11/2023,14:01:00,12
8,1,8/11/2023,16:01:00,11
8,1,8/11/2023,18:01:00,7
8,1,8/11/2023,20:01:00,5
8,1,8/11/2023,22:01:00,4
8,1,8/12/2023,0:01:00,3.5
8,1,8/12/2023,2:01:00,3
8,1,8/12/2023,4:01:00,2.5
8,1,8/12/2023,6:01:00,2.5
8,1,8/12/2023,8:01:00,3.5
8,1,8/12/2023,10:01:00,7
8,1,8/12/2023,12:01:00,9
8,1,8/12/2023,14:01:00,11.5
8,1,8/12/2023,16:01:00,11.5
8,1,8/12/2023,18:01:00,8.5
8,1,8/12/2023,20:01:00,5.5
8,1,8/12/2023,22:01:00,4.5
8,1,8/13/2023,0:01:00,4
8,1,8/13/2023,2:01:00,3
8,1,8/13/2023,4:01:00,3.5
8,1,8/13/2023,6:01:00,3
8,1,8/13/2023,8:01:00,4
8,1,8/13/2023,10:01:00,7.5
8,1,8/13/2023,12:01:00,10.5
8,1,8/13/2023,14:01:00,11.5
8,1,8/13/2023,16:01:00,11
8,1,8/13/2023,18:01:00,8
8,1,8/13/2023,20:01:00,5.5
8,1,8/13/2023,22:01:00,4.5
8,1,8/14/2023,0:01:00,3.5
8,1,8/14/2023,2:01:00,3.5
8,1,8/14/2023,4:01:00,3
8,1,8/14/2023,6:01:00,3
8,1,8/14/2023,8:01:00,3.5
8,1,8/14/2023,10:01:00,6
8,1,8/14/2023,12:01:00,11
8,1,8/14/2023,14:01:00,16
8,1,8/14/2023,16:01:00,13
8,1,8/14/2023,18:01:00,8
8,1,8/14/2023,20:01:00,6
8,1,8/14/2023,22:01:00,5
8,1,8/15/2023,0:01:00,4.5
8,1,8/15/2023,2:01:00,4
8,1,8/15/2023,4:01:00,3.5
8,1,8/15/2023,6:01:00,3.5
8,1,8/15/2023,8:01:00,5
8,1,8/15/2023,10:01:00,8.5
8,1,8/15/2023,12:01:00,13.5
8,1,8/15/2023,14:01:00,14.5
8,1,8/15/2023,16:01:00,12.5
8,1,8/15/2023,18:01:00,8
8,1,8/15/2023,20:01:00,5.5
8,1,8/15/2023,22:01:00,5
8,1,8/16/2023,0:01:00,4.5
8,1,8/16/2023,2:01:00,4
8,1,8/16/2023,4:01:00,3.5
8,1,8/16/2023,6:01:00,3
8,1,8/16/2023,8:01:00,4.5
8,1,8/16/2023,10:01:00,11
8,1,8/16/2023,12:01:00,17.5
8,1,8/16/2023,14:01:00,23
8,1,8/16/2023,16:01:00,20
8,1,8/16/2023,18:01:00,12
8,1,8/16/2023,20:01:00,8
8,1,8/16/2023,22:01:00,6
8,1,8/17/2023,0:01:00,3
8,1,8/17/2023,2:01:00,1.5
8,1,8/17/2023,4:01:00,0.5
8,1,8/17/2023,6:01:00,0
8,1,8/17/2023,8:01:00,2
8,1,8/17/2023,10:01:00,10
8,1,8/17/2023,12:01:00,16.5
8,1,8/17/2023,14:01:00,18
8,1,8/17/2023,16:01:00,18.5
8,1,8/17/2023,18:01:00,10.5
8,1,8/17/2023,20:01:00,7
8,1,8/17/2023,22:01:00,4
8,1,8/18/2023,0:01:00,2
8,1,8/18/2023,2:01:00,1
8,1,8/18/2023,4:01:00,0
8,1,8/18/2023,6:01:00,0.5
8,1,8/18/2023,8:01:00,1.5
8,1,8/18/2023,10:01:00,12.5
8,1,8/18/2023,12:01:00,20.5
8,1,8/18/2023,14:01:00,20.5
8,1,8/18/2023,16:01:00,19
8,1,8/18/2023,18:01:00,12.5
8,1,8/18/2023,20:01:00,8
8,1,8/18/2023,22:01:00,6.5
8,1,8/19/2023,0:01:00,3.5
8,1,8/19/2023,2:01:00,1.5
8,1,8/19/2023,4:01:00,0.5
8,1,8/19/2023,6:01:00,0
8,1,8/19/2023,8:01:00,4.5
8,1,8/19/2023,10:01:00,14.5
8,1,8/19/2023,12:01:00,20.5
8,1,8/19/2023,14:01:00,24
8,1,8/19/2023,16:01:00,17.5
8,1,8/19/2023,18:01:00,11.5
8,1,8/19/2023,20:01:00,7.5
8,1,8/19/2023,22:01:00,7
8,1,8/20/2023,0:01:00,6
8,1,8/20/2023,2:01:00,6
8,1,8/20/2023,4:01:00,5
8,1,8/20/2023,6:01:00,4.5
8,1,8/20/2023,8:01:00,7
8,1,8/20/2023,10:01:00,10
8,1,8/20/2023,12:01:00,12.5
8,1,8/20/2023,14:01:00,13
8,1,8/20/2023,16:01:00,16
8,1,8/20/2023,18:01:00,10
8,1,8/20/2023,20:01:00,6.5
8,1,8/20/2023,22:01:00,6
8,1,8/21/2023,0:01:00,5.5
8,1,8/21/2023,2:01:00,1.5
8,1,8/21/2023,4:01:00,2.5
8,1,8/21/2023,6:01:00,4
8,1,8/21/2023,8:01:00,5
8,1,8/21/2023,10:01:00,7.5
8,1,8/21/2023,12:01:00,10
8,1,8/21/2023,14:01:00,11.5
8,1,8/21/2023,16:01:00,11.5
8,1,8/21/2023,18:01:00,8
8,1,8/21/2023,20:01:00,6
8,1,8/21/2023,22:01:00,5
8,1,8/22/2023,0:01:00,4.5
8,1,8/22/2023,2:01:00,4
8,1,8/22/2023,4:01:00,3.5
8,1,8/22/2023,6:01:00,4
8,1,8/22/2023,8:01:00,5
8,1,8/22/2023,10:01:00,8
8,1,8/22/2023,12:01:00,8.5
8,1,8/22/2023,14:01:00,10.5
8,1,8/22/2023,16:01:00,8
8,1,8/22/2023,18:01:00,5
8,1,8/22/2023,20:01:00,3.5
8,1,8/22/2023,22:01:00,3
8,1,8/23/2023,0:01:00,2.5
8,1,8/23/2023,2:01:00,2
8,1,8/23/2023,4:01:00,1.5
8,1,8/23/2023,6:01:00,1.5
8,1,8/23/2023,8:01:00,2.5
8,1,8/23/2023,10:01:00,8.5
8,1,8/23/2023,12:01:00,13.5
8,1,8/23/2023,14:01:00,14.5
8,1,8/23/2023,16:01:00,13.5
8,1,8/23/2023,18:01:00,7
8,1,8/23/2023,20:01:00,2.5
8,1,8/23/2023,22:01:00,0.5
8,1,8/24/2023,0:01:00,0.5
8,1,8/24/2023,2:01:00,0
8,1,8/24/2023,4:01:00,0
8,1,8/24/2023,6:01:00,0
8,1,8/24/2023,8:01:00,0.5
8,1,8/24/2023,10:01:00,4
8,1,8/24/2023,12:01:00,5.5
8,1,8/24/2023,14:01:00,5.5
8,1,8/24/2023,16:01:00,6.5
8,1,8/24/2023,18:01:00,4.5
8,1,8/24/2023,20:01:00,2.5
8,1,8/24/2023,22:01:00,2
8,1,8/25/2023,0:01:00,2
8,1,8/25/2023,2:01:00,1
8,1,8/25/2023,4:01:00,0.5
8,1,8/25/2023,6:01:00,0.5
8,1,8/25/2023,8:01:00,2.5
8,1,8/25/2023,10:01:00,6
8,1,8/25/2023,12:01:00,6
8,1,8/25/2023,14:01:00,5.5
8,1,8/25/2023,16:01:00,4
8,1,8/25/2023,18:01:00,3.5
8,1,8/25/2023,20:01:00,2
8,1,8/25/2023,22:01:00,1
8,1,8/26/2023,0:01:00,1
8,1,8/26/2023,2:01:00,-1
8,1,8/26/2023,4:01:00,0
8,1,8/26/2023,6:01:00,0
8,1,8/26/2023,8:01:00,0.5
8,1,8/26/2023,10:01:00,12.5
8,1,8/26/2023,12:01:00,19.5
8,1,8/26/2023,14:01:00,22
8,1,8/26/2023,16:01:00,15
8,1,8/26/2023,18:01:00,7.5
8,1,8/26/2023,20:01:00,5
8,1,8/26/2023,22:01:00,2
8,1,8/27/2023,0:01:00,1.5
8,1,8/27/2023,2:01:00,0.5
8,1,8/27/2023,4:01:00,0.5
8,1,8/27/2023,6:01:00,0
8,1,8/27/2023,8:01:00,0.5
8,1,8/27/2023,10:01:00,11
8,1,8/27/2023,12:01:00,19
8,1,8/27/2023,14:01:00,14.5
8,1,8/27/2023,16:01:00,14.5
8,1,8/27/2023,18:01:00,9
8,1,8/27/2023,20:01:00,6
8,1,8/27/2023,22:01:00,4
8,1,8/28/2023,0:01:00,4
8,1,8/28/2023,2:01:00,3.5
8,1,8/28/2023,4:01:00,3
8,1,8/28/2023,6:01:00,2.5
8,1,8/28/2023,8:01:00,3.5
8,1,8/28/2023,10:01:00,4
8,1,8/28/2023,12:01:00,5
8,1,8/28/2023,14:01:00,5
8,1,8/28/2023,16:01:00,5.5
8,1,8/28/2023,18:01:00,5.5
8,1,8/28/2023,20:01:00,3.5
8,1,8/28/2023,22:01:00,3
8,1,8/29/2023,0:01:00,2
8,1,8/29/2023,2:01:00,2
8,1,8/29/2023,4:01:00,2
8,1,8/29/2023,6:01:00,2
8,1,8/29/2023,8:01:00,3
8,1,8/29/2023,10:01:00,7
8,1,8/29/2023,12:01:00,9
8,1,8/29/2023,14:01:00,13.5
8,1,8/29/2023,16:01:00,9.5
8,1,8/29/2023,18:01:00,6
8,1,8/29/2023,20:01:00,3
8,1,8/29/2023,22:01:00,1
8,1,8/30/2023,0:01:00,0.5
8,1,8/30/2023,2:01:00,0.5
8,1,8/30/2023,4:01:00,0
8,1,8/30/2023,6:01:00,0
8,1,8/30/2023,8:01:00,0.5
8,1,8/30/2023,10:01:00,10.5
8,1,8/30/2023,12:01:00,18
8,1,8/30/2023,14:01:00,20
8,1,8/30/2023,16:01:00,15.5
8,1,8/30/2023,18:01:00,8.5
8,1,8/30/2023,20:01:00,5
8,1,8/30/2023,22:01:00,5
8,1,8/31/2023,0:01:00,3
8,1,8/31/2023,2:01:00,2
8,1,8/31/2023,4:01:00,2
8,1,8/31/2023,6:01:00,2.5
8,1,8/31/2023,8:01:00,3.5
8,1,8/31/2023,10:01:00,9
8,1,8/31/2023,12:01:00,14.5
8,1,8/31/2023,14:01:00,11.5
8,1,8/31/2023,16:01:00,9
8,1,8/31/2023,18:01:00,7
8,1,8/31/2023,20:01:00,4.5
8,1,8/31/2023,22:01:00,3.5
8,1,9/1/2023,0:01:00,2
8,1,9/1/2023,2:01:00,0.5
8,1,9/1/2023,4:01:00,0
8,1,9/1/2023,6:01:00,0.5
8,1,9/1/2023,8:01:00,3
8,1,9/1/2023,10:01:00,7
8,1,9/1/2023,12:01:00,11.5
8,1,9/1/2023,14:01:00,15
8,1,9/1/2023,16:01:00,11.5
8,1,9/1/2023,18:01:00,8
8,1,9/1/2023,20:01:00,5
8,1,9/1/2023,22:01:00,3.5
8,1,9/2/2023,0:01:00,2.5
8,1,9/2/2023,2:01:00,3
8,1,9/2/2023,4:01:00,3
8,1,9/2/2023,6:01:00,2
8,1,9/2/2023,8:01:00,3.5
8,1,9/2/2023,10:01:00,10
8,1,9/2/2023,12:01:00,17.5
8,1,9/2/2023,14:01:00,21
8,1,9/2/2023,16:01:00,14.5
8,1,9/2/2023,18:01:00,8.5
8,1,9/2/2023,20:01:00,5.5
8,1,9/2/2023,22:01:00,5
8,1,9/3/2023,0:01:00,4
8,1,9/3/2023,2:01:00,1.5
8,1,9/3/2023,4:01:00,0.5
8,1,9/3/2023,6:01:00,0
8,1,9/3/2023,8:01:00,5.5
8,1,9/3/2023,10:01:00,9.5
8,1,9/3/2023,12:01:00,16.5
8,1,9/3/2023,14:01:00,16.5
8,1,9/3/2023,16:01:00,11.5
8,1,9/3/2023,18:01:00,8
8,1,9/3/2023,20:01:00,5.5
8,1,9/3/2023,22:01:00,4.5
8,1,9/4/2023,0:01:00,4
8,1,9/4/2023,2:01:00,4
8,1,9/4/2023,4:01:00,3.5
8,1,9/4/2023,6:01:00,3
8,1,9/4/2023,8:01:00,4.5
8,1,9/4/2023,10:01:00,6
8,1,9/4/2023,12:01:00,9
8,1,9/4/2023,14:01:00,8.5
8,1,9/4/2023,16:01:00,7.5
8,1,9/4/2023,18:01:00,5.5
8,1,9/4/2023,20:01:00,4
8,1,9/4/2023,22:01:00,3.5
8,1,9/5/2023,0:01:00,3
8,1,9/5/2023,2:01:00,2.5
8,1,9/5/2023,4:01:00,2
8,1,9/5/2023,6:01:00,1
8,1,9/5/2023,8:01:00,1
8,1,9/5/2023,10:01:00,2
8,1,9/5/2023,12:01:00,3
8,1,9/5/2023,14:01:00,4.5
8,1,9/5/2023,16:01:00,7
8,1,9/5/2023,18:01:00,3.5
8,1,9/5/2023,20:01:00,1.5
8,1,9/5/2023,22:01:00,0
8,1,9/6/2023,0:01:00,0.5
8,1,9/6/2023,2:01:00,0.5
8,1,9/6/2023,4:01:00,0
8,1,9/6/2023,6:01:00,0
8,1,9/6/2023,8:01:00,0
8,1,9/6/2023,10:01:00,8
8,1,9/6/2023,12:01:00,15.5
8,1,9/6/2023,14:01:00,18.5
8,1,9/6/2023,16:01:00,15.5
8,1,9/6/2023,18:01:00,7.5
8,1,9/6/2023,20:01:00,4
8,1,9/6/2023,22:01:00,0.5
8,1,9/7/2023,0:01:00,0
8,1,9/7/2023,2:01:00,0
8,1,9/7/2023,4:01:00,0
8,1,9/7/2023,6:01:00,0.5
8,1,9/7/2023,8:01:00,0
8,1,9/7/2023,10:01:00,2.5
8,1,9/7/2023,12:01:00,16.5
8,1,9/7/2023,14:01:00,16.5
8,1,9/7/2023,16:01:00,16.5
8,1,9/7/2023,18:01:00,10
8,1,9/7/2023,20:01:00,4
8,1,9/7/2023,22:01:00,3
8,1,9/8/2023,0:01:00,1.5
8,1,9/8/2023,2:01:00,0.5
8,1,9/8/2023,4:01:00,0
8,1,9/8/2023,6:01:00,0
8,1,9/8/2023,8:01:00,0.5
8,1,9/8/2023,10:01:00,12.5
8,1,9/8/2023,12:01:00,20
8,1,9/8/2023,14:01:00,22.5
8,1,9/8/2023,16:01:00,19
8,1,9/8/2023,18:01:00,10
8,1,9/8/2023,20:01:00,5
8,1,9/8/2023,22:01:00,4
8,1,9/9/2023,0:01:00,4
8,1,9/9/2023,2:01:00,3
8,1,9/9/2023,4:01:00,3.5
8,1,9/9/2023,6:01:00,3.5
8,1,9/9/2023,8:01:00,3.5
8,1,9/9/2023,10:01:00,6.5
8,1,9/9/2023,12:01:00,8
8,1,9/9/2023,14:01:00,8
8,1,9/9/2023,16:01:00,9
8,1,9/9/2023,18:01:00,6.5
8,1,9/9/2023,20:01:00,4.5
8,1,9/9/2023,22:01:00,4
8,1,9/10/2023,0:01:00,3.5
8,1,9/10/2023,2:01:00,3
8,1,9/10/2023,4:01:00,3.5
8,1,9/10/2023,6:01:00,3
8,1,9/10/2023,8:01:00,4
8,1,9/10/2023,10:01:00,6.5
8,1,9/10/2023,12:01:00,7.5
8,1,9/10/2023,14:01:00,7.5
8,1,9/10/2023,16:01:00,5.5
8,1,9/10/2023,18:01:00,4
8,1,9/10/2023,20:01:00,3.5
8,1,9/10/2023,22:01:00,3.5
8,1,9/11/2023,0:01:00,3
8,1,9/11/2023,2:01:00,3
8,1,9/11/2023,4:01:00,3
8,1,9/11/2023,6:01:00,2.5
8,1,9/11/2023,8:01:00,3
8,1,9/11/2023,10:01:00,6
8,1,9/11/2023,12:01:00,8.5
8,1,9/11/2023,14:01:00,10
8,1,9/11/2023,16:01:00,7.5
8,1,9/11/2023,18:01:00,5.5
8,1,9/11/2023,20:01:00,4
8,1,9/11/2023,22:01:00,2.5
8,1,9/12/2023,0:01:00,1
8,1,9/12/2023,2:01:00,1
8,1,9/12/2023,4:01:00,0
8,1,9/12/2023,6:01:00,0
8,1,9/12/2023,8:01:00,3.5
8,1,9/12/2023,10:01:00,13
8,1,9/12/2023,12:01:00,17.5
8,1,9/12/2023,14:01:00,19.5
8,1,9/12/2023,16:01:00,17
8,1,9/12/2023,18:01:00,9
8,1,9/12/2023,20:01:00,4.5
8,1,9/12/2023,22:01:00,2.5
8,1,9/13/2023,0:01:00,1
8,1,9/13/2023,2:01:00,0
8,1,9/13/2023,4:01:00,0
8,1,9/13/2023,6:01:00,0
8,1,9/13/2023,8:01:00,3.5
8,1,9/13/2023,10:01:00,8.5
8,1,9/13/2023,12:01:00,12.5
8,1,9/13/2023,14:01:00,17.5
8,1,9/13/2023,16:01:00,18
8,1,9/13/2023,18:01:00,8.5
8,1,9/13/2023,20:01:00,6.5
8,1,9/13/2023,22:01:00,5.5
8,1,9/14/2023,0:01:00,4.5
8,1,9/14/2023,2:01:00,4
8,1,9/14/2023,4:01:00,3.5
8,1,9/14/2023,6:01:00,3
8,1,9/14/2023,8:01:00,3.5
8,1,9/14/2023,10:01:00,6.5
8,1,9/14/2023,12:01:00,13
8,1,9/14/2023,14:01:00,10
8,1,9/14/2023,16:01:00,12
8,1,9/14/2023,18:01:00,7.5
8,1,9/14/2023,20:01:00,5
8,1,9/14/2023,22:01:00,4
8,1,9/15/2023,0:01:00,3.5
8,1,9/15/2023,2:01:00,3
8,1,9/15/2023,4:01:00,3
8,1,9/15/2023,6:01:00,3
8,1,9/15/2023,8:01:00,3.5
8,1,9/15/2023,10:01:00,5.5
8,1,9/15/2023,12:01:00,8
8,1,9/15/2023,14:01:00,9
8,1,9/15/2023,16:01:00,6.5
8,1,9/15/2023,18:01:00,5
8,1,9/15/2023,20:01:00,3.5
8,1,9/15/2023,22:01:00,2.5
8,1,9/16/2023,0:01:00,2
8,1,9/16/2023,2:01:00,1
8,1,9/16/2023,4:01:00,1
8,1,9/16/2023,6:01:00,0.5
8,1,9/16/2023,8:01:00,1.5
8,1,9/16/2023,10:01:00,5
8,1,9/16/2023,12:01:00,10
8,1,9/16/2023,14:01:00,10.5
8,1,9/16/2023,16:01:00,6.5
8,1,9/16/2023,18:01:00,4
8,1,9/16/2023,20:01:00,1
8,1,9/16/2023,22:01:00,0.5
8,1,9/17/2023,0:01:00,0
8,1,9/17/2023,2:01:00,0.5
8,1,9/17/2023,4:01:00,0.5
8,1,9/17/2023,6:01:00,0.5
8,1,9/17/2023,8:01:00,0
8,1,9/17/2023,10:01:00,3
8,1,9/17/2023,12:01:00,11
8,1,9/17/2023,14:01:00,15.5
8,1,9/17/2023,16:01:00,9
8,1,9/17/2023,18:01:00,6
8,1,9/17/2023,20:01:00,4.5
8,1,9/17/2023,22:01:00,3.5
8,1,9/18/2023,0:01:00,3
8,1,9/18/2023,2:01:00,2.5
8,1,9/18/2023,4:01:00,2.5
8,1,9/18/2023,6:01:00,2
8,1,9/18/2023,8:01:00,3
8,1,9/18/2023,10:01:00,4.5
8,1,9/18/2023,12:01:00,6
8,1,9/18/2023,14:01:00,5
8,1,9/18/2023,16:01:00,4.5
8,1,9/18/2023,18:01:00,3.5
8,1,9/18/2023,20:01:00,2.5
8,1,9/18/2023,22:01:00,2
8,1,9/19/2023,0:01:00,2
8,1,9/19/2023,2:01:00,2
8,1,9/19/2023,4:01:00,2
8,1,9/19/2023,6:01:00,2
8,1,9/19/2023,8:01:00,3.5
8,1,9/19/2023,10:01:00,4
8,1,9/19/2023,12:01:00,9.5
8,1,9/19/2023,14:01:00,6
8,1,9/19/2023,16:01:00,5
8,1,9/19/2023,18:01:00,4
8,1,9/19/2023,20:01:00,2.5
8,1,9/19/2023,22:01:00,2.5
8,1,9/20/2023,0:01:00,2
8,1,9/20/2023,2:01:00,0.5
8,1,9/20/2023,4:01:00,0.5
8,1,9/20/2023,6:01:00,0
8,1,9/20/2023,8:01:00,0.5
8,1,9/20/2023,10:01:00,4.5
