"","plotn","stage","date","time","temp","name","DateTime"
"4512",7,3,2023-09-17,22:01:00,12,"plant",2023-09-17 22:01:00
"4513",7,3,2023-09-18,00:01:00,6,"plant",2023-09-18 00:01:00
"4514",7,3,2023-09-18,02:01:00,7,"plant",2023-09-18 02:01:00
"4515",7,3,2023-09-18,04:01:00,64.5,"plant",2023-09-18 04:01:00
"4516",7,3,2023-09-18,06:01:00,85,"plant",2023-09-18 06:01:00
"4517",7,3,2023-09-18,08:01:00,-15,"plant",2023-09-18 08:01:00
"4518",7,3,2023-09-18,10:01:00,12.5,"plant",2023-09-18 10:01:00
"4519",7,3,2023-09-18,12:01:00,13,"plant",2023-09-18 12:01:00
"4520",7,3,2023-09-18,14:01:00,13,"plant",2023-09-18 14:01:00
"4521",7,3,2023-09-18,16:01:00,12.5,"plant",2023-09-18 16:01:00
"4522",7,3,2023-09-18,18:01:00,11,"plant",2023-09-18 18:01:00
"4523",7,3,2023-09-18,20:01:00,18,"plant",2023-09-18 20:01:00
"4524",7,3,2023-09-18,22:01:00,85,"plant",2023-09-18 22:01:00
"4525",7,3,2023-09-19,00:01:00,85,"plant",2023-09-19 00:01:00
"4526",7,3,2023-09-19,02:01:00,85,"plant",2023-09-19 02:01:00
"4527",7,3,2023-09-19,04:01:00,85,"plant",2023-09-19 04:01:00
"4528",7,3,2023-09-19,06:01:00,85,"plant",2023-09-19 06:01:00
"4529",7,3,2023-09-19,08:01:00,0,"plant",2023-09-19 08:01:00
"4530",7,3,2023-09-19,10:01:00,10.5,"plant",2023-09-19 10:01:00
"4531",7,3,2023-09-19,12:01:00,13.5,"plant",2023-09-19 12:01:00
"4532",7,3,2023-09-19,14:01:00,13,"plant",2023-09-19 14:01:00
"4533",7,3,2023-09-19,16:01:00,13,"plant",2023-09-19 16:01:00
"4534",7,3,2023-09-19,18:01:00,12.5,"plant",2023-09-19 18:01:00
"4535",7,3,2023-09-19,20:01:00,85,"plant",2023-09-19 20:01:00
"4536",7,3,2023-09-19,22:01:00,85,"plant",2023-09-19 22:01:00
"4537",7,3,2023-09-20,00:01:00,85,"plant",2023-09-20 00:01:00
"4538",7,3,2023-09-20,02:01:00,85,"plant",2023-09-20 02:01:00
"4539",7,3,2023-09-20,04:01:00,85,"plant",2023-09-20 04:01:00
"4540",7,3,2023-09-20,06:01:00,-5.5,"plant",2023-09-20 06:01:00
"4541",7,3,2023-09-20,08:01:00,80,"plant",2023-09-20 08:01:00
"4542",7,3,2023-09-20,10:01:00,13,"plant",2023-09-20 10:01:00
"4543",7,3,2023-09-20,12:01:00,13.5,"plant",2023-09-20 12:01:00
"4544",7,3,2023-09-20,14:01:00,13.5,"plant",2023-09-20 14:01:00
"4545",7,3,2023-09-20,16:01:00,13,"plant",2023-09-20 16:01:00
"4546",7,3,2023-09-20,18:01:00,-16.5,"plant",2023-09-20 18:01:00
"4547",7,3,2023-09-20,20:01:00,85,"plant",2023-09-20 20:01:00
"4548",7,3,2023-09-20,22:01:00,-5.5,"plant",2023-09-20 22:01:00
"4549",7,3,2023-09-21,00:01:00,-4.5,"plant",2023-09-21 00:01:00
"4550",7,3,2023-09-21,02:01:00,-3.5,"plant",2023-09-21 02:01:00
"4551",7,3,2023-09-21,04:01:00,-2.5,"plant",2023-09-21 04:01:00
"4552",7,3,2023-09-21,06:01:00,-2.5,"plant",2023-09-21 06:01:00
"4553",7,3,2023-09-21,08:01:00,-2.5,"plant",2023-09-21 08:01:00
"4554",7,3,2023-09-21,10:01:00,85,"plant",2023-09-21 10:01:00
"4555",7,3,2023-09-21,12:01:00,14,"plant",2023-09-21 12:01:00
"4556",7,3,2023-09-21,14:01:00,14,"plant",2023-09-21 14:01:00
"4557",7,3,2023-09-21,16:01:00,13.5,"plant",2023-09-21 16:01:00
"4558",7,3,2023-09-21,18:01:00,13.5,"plant",2023-09-21 18:01:00
"4559",7,3,2023-09-21,20:01:00,85,"plant",2023-09-21 20:01:00
"4560",7,3,2023-09-21,22:01:00,85,"plant",2023-09-21 22:01:00
"4561",7,3,2023-09-22,00:01:00,85,"plant",2023-09-22 00:01:00
"4562",7,3,2023-09-22,02:01:00,-4.5,"plant",2023-09-22 02:01:00
"4563",7,3,2023-09-22,04:01:00,-2.5,"plant",2023-09-22 04:01:00
"4564",7,3,2023-09-22,06:01:00,-4.5,"plant",2023-09-22 06:01:00
"4565",7,3,2023-09-22,08:01:00,85,"plant",2023-09-22 08:01:00
"4566",7,3,2023-09-22,10:01:00,14,"plant",2023-09-22 10:01:00
"4567",7,3,2023-09-22,12:01:00,15,"plant",2023-09-22 12:01:00
"4568",7,3,2023-09-22,14:01:00,21,"plant",2023-09-22 14:01:00
"4569",7,3,2023-09-22,16:01:00,18,"plant",2023-09-22 16:01:00
"4570",7,3,2023-09-22,18:01:00,12.5,"plant",2023-09-22 18:01:00
"4571",7,3,2023-09-22,20:01:00,12.5,"plant",2023-09-22 20:01:00
"4572",7,3,2023-09-22,22:01:00,12.5,"plant",2023-09-22 22:01:00
"4573",7,3,2023-09-23,00:01:00,34.5,"plant",2023-09-23 00:01:00
"4574",7,3,2023-09-23,02:01:00,85,"plant",2023-09-23 02:01:00
"4575",7,3,2023-09-23,04:01:00,85,"plant",2023-09-23 04:01:00
"4576",7,3,2023-09-23,06:01:00,85,"plant",2023-09-23 06:01:00
"4577",7,3,2023-09-23,08:01:00,1,"plant",2023-09-23 08:01:00
"4578",7,3,2023-09-23,10:01:00,13.5,"plant",2023-09-23 10:01:00
"4579",7,3,2023-09-23,12:01:00,16,"plant",2023-09-23 12:01:00
"4580",7,3,2023-09-23,14:01:00,17.5,"plant",2023-09-23 14:01:00
"4581",7,3,2023-09-23,16:01:00,19.5,"plant",2023-09-23 16:01:00
"4582",7,3,2023-09-23,18:01:00,12.5,"plant",2023-09-23 18:01:00
"4583",7,3,2023-09-23,20:01:00,12,"plant",2023-09-23 20:01:00
"4584",7,3,2023-09-23,22:01:00,12.5,"plant",2023-09-23 22:01:00
"4585",7,3,2023-09-24,00:01:00,12.5,"plant",2023-09-24 00:01:00
"4586",7,3,2023-09-24,02:01:00,12,"plant",2023-09-24 02:01:00
"4587",7,3,2023-09-24,04:01:00,12,"plant",2023-09-24 04:01:00
"4588",7,3,2023-09-24,06:01:00,12,"plant",2023-09-24 06:01:00
"4589",7,3,2023-09-24,08:01:00,12.5,"plant",2023-09-24 08:01:00
"4590",7,3,2023-09-24,10:01:00,13,"plant",2023-09-24 10:01:00
"4591",7,3,2023-09-24,12:01:00,13.5,"plant",2023-09-24 12:01:00
"4592",7,3,2023-09-24,14:01:00,14,"plant",2023-09-24 14:01:00
"4593",7,3,2023-09-24,16:01:00,14,"plant",2023-09-24 16:01:00
"4594",7,3,2023-09-24,18:01:00,12.5,"plant",2023-09-24 18:01:00
"4595",7,3,2023-09-24,20:01:00,12.5,"plant",2023-09-24 20:01:00
"4596",7,3,2023-09-24,22:01:00,12.5,"plant",2023-09-24 22:01:00
"4597",7,3,2023-09-25,00:01:00,12,"plant",2023-09-25 00:01:00
"4598",7,3,2023-09-25,02:01:00,11,"plant",2023-09-25 02:01:00
"4599",7,3,2023-09-25,04:01:00,-6.5,"plant",2023-09-25 04:01:00
"4600",7,3,2023-09-25,06:01:00,-13,"plant",2023-09-25 06:01:00
"4601",7,3,2023-09-25,08:01:00,12.5,"plant",2023-09-25 08:01:00
"4602",7,3,2023-09-25,10:01:00,13,"plant",2023-09-25 10:01:00
"4603",7,3,2023-09-25,12:01:00,16.5,"plant",2023-09-25 12:01:00
"4604",7,3,2023-09-25,14:01:00,15,"plant",2023-09-25 14:01:00
"4605",7,3,2023-09-25,16:01:00,13,"plant",2023-09-25 16:01:00
"4606",7,3,2023-09-25,18:01:00,13,"plant",2023-09-25 18:01:00
"4607",7,3,2023-09-25,20:01:00,12.5,"plant",2023-09-25 20:01:00
"4608",7,3,2023-09-25,22:01:00,85,"plant",2023-09-25 22:01:00
"4609",7,3,2023-09-26,00:01:00,85,"plant",2023-09-26 00:01:00
"4610",7,3,2023-09-26,02:01:00,85,"plant",2023-09-26 02:01:00
"4611",7,3,2023-09-26,04:01:00,85,"plant",2023-09-26 04:01:00
"4612",7,3,2023-09-26,06:01:00,85,"plant",2023-09-26 06:01:00
"4613",7,3,2023-09-26,08:01:00,12,"plant",2023-09-26 08:01:00
"4614",7,3,2023-09-26,10:01:00,14,"plant",2023-09-26 10:01:00
"4615",7,3,2023-09-26,12:01:00,16.5,"plant",2023-09-26 12:01:00
"4616",7,3,2023-09-26,14:01:00,21,"plant",2023-09-26 14:01:00
"4617",7,3,2023-09-26,16:01:00,16.5,"plant",2023-09-26 16:01:00
"4618",7,3,2023-09-26,18:01:00,12.5,"plant",2023-09-26 18:01:00
"4619",7,3,2023-09-26,20:01:00,12.5,"plant",2023-09-26 20:01:00
"4620",7,3,2023-09-26,22:01:00,8.5,"plant",2023-09-26 22:01:00
"4621",7,3,2023-09-27,00:01:00,85,"plant",2023-09-27 00:01:00
"4622",7,3,2023-09-27,02:01:00,85,"plant",2023-09-27 02:01:00
"4623",7,3,2023-09-27,04:01:00,85,"plant",2023-09-27 04:01:00
"4624",7,3,2023-09-27,06:01:00,85,"plant",2023-09-27 06:01:00
"4625",7,3,2023-09-27,08:01:00,12.5,"plant",2023-09-27 08:01:00
"4626",7,3,2023-09-27,10:01:00,15.5,"plant",2023-09-27 10:01:00
"4627",7,3,2023-09-27,12:01:00,21,"plant",2023-09-27 12:01:00
"4628",7,3,2023-09-27,14:01:00,23.5,"plant",2023-09-27 14:01:00
"4629",7,3,2023-09-27,16:01:00,16.5,"plant",2023-09-27 16:01:00
"4630",7,3,2023-09-27,18:01:00,12.5,"plant",2023-09-27 18:01:00
"4631",7,3,2023-09-27,20:01:00,12,"plant",2023-09-27 20:01:00
"4632",7,3,2023-09-27,22:01:00,12,"plant",2023-09-27 22:01:00
"4633",7,3,2023-09-28,00:01:00,12.5,"plant",2023-09-28 00:01:00
"4634",7,3,2023-09-28,02:01:00,-3.5,"plant",2023-09-28 02:01:00
"4635",7,3,2023-09-28,04:01:00,85,"plant",2023-09-28 04:01:00
"4636",7,3,2023-09-28,06:01:00,85,"plant",2023-09-28 06:01:00
"4637",7,3,2023-09-28,08:01:00,10.5,"plant",2023-09-28 08:01:00
"4638",7,3,2023-09-28,10:01:00,13.5,"plant",2023-09-28 10:01:00
"4639",7,3,2023-09-28,12:01:00,20.5,"plant",2023-09-28 12:01:00
"4640",7,3,2023-09-28,14:01:00,15.5,"plant",2023-09-28 14:01:00
"4641",7,3,2023-09-28,16:01:00,12,"plant",2023-09-28 16:01:00
"4642",7,3,2023-09-28,18:01:00,12.5,"plant",2023-09-28 18:01:00
"4643",7,3,2023-09-28,20:01:00,12.5,"plant",2023-09-28 20:01:00
"4644",7,3,2023-09-28,22:01:00,12.5,"plant",2023-09-28 22:01:00
"4645",7,3,2023-09-29,00:01:00,12.5,"plant",2023-09-29 00:01:00
"4646",7,3,2023-09-29,02:01:00,9,"plant",2023-09-29 02:01:00
"4647",7,3,2023-09-29,04:01:00,54,"plant",2023-09-29 04:01:00
"4648",7,3,2023-09-29,06:01:00,83.5,"plant",2023-09-29 06:01:00
"4649",7,3,2023-09-29,08:01:00,12,"plant",2023-09-29 08:01:00
"4650",7,3,2023-09-29,10:01:00,13,"plant",2023-09-29 10:01:00
"4651",7,3,2023-09-29,12:01:00,18,"plant",2023-09-29 12:01:00
"4652",7,3,2023-09-29,14:01:00,18,"plant",2023-09-29 14:01:00
"4653",7,3,2023-09-29,16:01:00,14,"plant",2023-09-29 16:01:00
"4654",7,3,2023-09-29,18:01:00,12.5,"plant",2023-09-29 18:01:00
"4655",7,3,2023-09-29,20:01:00,12.5,"plant",2023-09-29 20:01:00
"4656",7,3,2023-09-29,22:01:00,13,"plant",2023-09-29 22:01:00
"4657",7,3,2023-09-30,00:01:00,13,"plant",2023-09-30 00:01:00
"4658",7,3,2023-09-30,02:01:00,13,"plant",2023-09-30 02:01:00
"4659",7,3,2023-09-30,04:01:00,13,"plant",2023-09-30 04:01:00
"4660",7,3,2023-09-30,06:01:00,12.5,"plant",2023-09-30 06:01:00
"4661",7,3,2023-09-30,08:01:00,13,"plant",2023-09-30 08:01:00
"4662",7,3,2023-09-30,10:01:00,13.5,"plant",2023-09-30 10:01:00
"4663",7,3,2023-09-30,12:01:00,15,"plant",2023-09-30 12:01:00
"4664",7,3,2023-09-30,14:01:00,14,"plant",2023-09-30 14:01:00
"4665",7,3,2023-09-30,16:01:00,13.5,"plant",2023-09-30 16:01:00
"4666",7,3,2023-09-30,18:01:00,13,"plant",2023-09-30 18:01:00
"4667",7,3,2023-09-30,20:01:00,13,"plant",2023-09-30 20:01:00
"4668",7,3,2023-09-30,22:01:00,12.5,"plant",2023-09-30 22:01:00
"4669",7,3,2023-10-01,00:01:00,77.5,"plant",2023-10-01 00:01:00
"4670",7,3,2023-10-01,02:01:00,85,"plant",2023-10-01 02:01:00
"4671",7,3,2023-10-01,04:01:00,85,"plant",2023-10-01 04:01:00
"4672",7,3,2023-10-01,06:01:00,85,"plant",2023-10-01 06:01:00
"4673",7,3,2023-10-01,08:01:00,68,"plant",2023-10-01 08:01:00
"4674",7,3,2023-10-01,10:01:00,14,"plant",2023-10-01 10:01:00
"4675",7,3,2023-10-01,12:01:00,14,"plant",2023-10-01 12:01:00
"4676",7,3,2023-10-01,14:01:00,14,"plant",2023-10-01 14:01:00
"4677",7,3,2023-10-01,16:01:00,14,"plant",2023-10-01 16:01:00
"4678",7,3,2023-10-01,18:01:00,14,"plant",2023-10-01 18:01:00
"4679",7,3,2023-10-01,20:01:00,-5.5,"plant",2023-10-01 20:01:00
"4680",7,3,2023-10-01,22:01:00,85,"plant",2023-10-01 22:01:00
"4681",7,3,2023-10-02,00:01:00,85,"plant",2023-10-02 00:01:00
"4682",7,3,2023-10-02,02:01:00,85,"plant",2023-10-02 02:01:00
"4683",7,3,2023-10-02,04:01:00,85,"plant",2023-10-02 04:01:00
"4684",7,3,2023-10-02,06:01:00,85,"plant",2023-10-02 06:01:00
"4685",7,3,2023-10-02,08:01:00,14,"plant",2023-10-02 08:01:00
"4686",7,3,2023-10-02,10:01:00,14.5,"plant",2023-10-02 10:01:00
"4687",7,3,2023-10-02,12:01:00,16.5,"plant",2023-10-02 12:01:00
"4688",7,3,2023-10-02,14:01:00,15,"plant",2023-10-02 14:01:00
"4689",7,3,2023-10-02,16:01:00,14.5,"plant",2023-10-02 16:01:00
"4690",7,3,2023-10-02,18:01:00,14,"plant",2023-10-02 18:01:00
"4691",7,3,2023-10-02,20:01:00,14,"plant",2023-10-02 20:01:00
"4692",7,3,2023-10-02,22:01:00,0.5,"plant",2023-10-02 22:01:00
"4693",7,3,2023-10-03,00:01:00,85,"plant",2023-10-03 00:01:00
"4694",7,3,2023-10-03,02:01:00,85,"plant",2023-10-03 02:01:00
"4695",7,3,2023-10-03,04:01:00,36,"plant",2023-10-03 04:01:00
"4696",7,3,2023-10-03,06:01:00,-3.5,"plant",2023-10-03 06:01:00
"4697",7,3,2023-10-03,08:01:00,74,"plant",2023-10-03 08:01:00
"4698",7,3,2023-10-03,10:01:00,15.5,"plant",2023-10-03 10:01:00
"4699",7,3,2023-10-03,12:01:00,20.5,"plant",2023-10-03 12:01:00
"4700",7,3,2023-10-03,14:01:00,18.5,"plant",2023-10-03 14:01:00
"4701",7,3,2023-10-03,16:01:00,15.5,"plant",2023-10-03 16:01:00
"4702",7,3,2023-10-03,18:01:00,13.5,"plant",2023-10-03 18:01:00
"4703",7,3,2023-10-03,20:01:00,13.5,"plant",2023-10-03 20:01:00
"4704",7,3,2023-10-03,22:01:00,22,"plant",2023-10-03 22:01:00
"4705",7,3,2023-10-04,00:01:00,13,"plant",2023-10-04 00:01:00
"4706",7,3,2023-10-04,02:01:00,1.5,"plant",2023-10-04 02:01:00
"4707",7,3,2023-10-04,04:01:00,85,"plant",2023-10-04 04:01:00
"4708",7,3,2023-10-04,06:01:00,85,"plant",2023-10-04 06:01:00
"4709",7,3,2023-10-04,08:01:00,14,"plant",2023-10-04 08:01:00
"4710",7,3,2023-10-04,10:01:00,17.5,"plant",2023-10-04 10:01:00
"4711",7,3,2023-10-04,12:01:00,24,"plant",2023-10-04 12:01:00
"4712",7,3,2023-10-04,14:01:00,25.5,"plant",2023-10-04 14:01:00
"4713",7,3,2023-10-04,16:01:00,19.5,"plant",2023-10-04 16:01:00
"4714",7,3,2023-10-04,18:01:00,13.5,"plant",2023-10-04 18:01:00
"4715",7,3,2023-10-04,20:01:00,12.5,"plant",2023-10-04 20:01:00
"4716",7,3,2023-10-04,22:01:00,12.5,"plant",2023-10-04 22:01:00
"4717",7,3,2023-10-05,00:01:00,13,"plant",2023-10-05 00:01:00
"4718",7,3,2023-10-05,02:01:00,12.5,"plant",2023-10-05 02:01:00
"4719",7,3,2023-10-05,04:01:00,12,"plant",2023-10-05 04:01:00
"4720",7,3,2023-10-05,06:01:00,73,"plant",2023-10-05 06:01:00
"4721",7,3,2023-10-05,08:01:00,13.5,"plant",2023-10-05 08:01:00
"4722",7,3,2023-10-05,10:01:00,14,"plant",2023-10-05 10:01:00
"4723",7,3,2023-10-05,12:01:00,15,"plant",2023-10-05 12:01:00
"4724",7,3,2023-10-05,14:01:00,19.5,"plant",2023-10-05 14:01:00
"4725",7,3,2023-10-05,16:01:00,14,"plant",2023-10-05 16:01:00
"4726",7,3,2023-10-05,18:01:00,13,"plant",2023-10-05 18:01:00
"4727",7,3,2023-10-05,20:01:00,13,"plant",2023-10-05 20:01:00
"4728",7,3,2023-10-05,22:01:00,12.5,"plant",2023-10-05 22:01:00
"4729",7,3,2023-10-06,00:01:00,34,"plant",2023-10-06 00:01:00
"4730",7,3,2023-10-06,02:01:00,85,"plant",2023-10-06 02:01:00
"4731",7,3,2023-10-06,04:01:00,85,"plant",2023-10-06 04:01:00
"4732",7,3,2023-10-06,06:01:00,85,"plant",2023-10-06 06:01:00
"4733",7,3,2023-10-06,08:01:00,37.5,"plant",2023-10-06 08:01:00
"4734",7,3,2023-10-06,10:01:00,15,"plant",2023-10-06 10:01:00
"4735",7,3,2023-10-06,12:01:00,18,"plant",2023-10-06 12:01:00
"4736",7,3,2023-10-06,14:01:00,22,"plant",2023-10-06 14:01:00
"4737",7,3,2023-10-06,16:01:00,20,"plant",2023-10-06 16:01:00
"4738",7,3,2023-10-06,18:01:00,13.5,"plant",2023-10-06 18:01:00
"4739",7,3,2023-10-06,20:01:00,13,"plant",2023-10-06 20:01:00
"4740",7,3,2023-10-06,22:01:00,13.5,"plant",2023-10-06 22:01:00
"4741",7,3,2023-10-07,00:01:00,13.5,"plant",2023-10-07 00:01:00
"4742",7,3,2023-10-07,02:01:00,11,"plant",2023-10-07 02:01:00
"4743",7,3,2023-10-07,04:01:00,85,"plant",2023-10-07 04:01:00
"4744",7,3,2023-10-07,06:01:00,85,"plant",2023-10-07 06:01:00
"4745",7,3,2023-10-07,08:01:00,11,"plant",2023-10-07 08:01:00
"4746",7,3,2023-10-07,10:01:00,15,"plant",2023-10-07 10:01:00
"4747",7,3,2023-10-07,12:01:00,16,"plant",2023-10-07 12:01:00
"4748",7,3,2023-10-07,14:01:00,17.5,"plant",2023-10-07 14:01:00
"4749",7,3,2023-10-07,16:01:00,20,"plant",2023-10-07 16:01:00
"4750",7,3,2023-10-07,18:01:00,14,"plant",2023-10-07 18:01:00
"4751",7,3,2023-10-07,20:01:00,13.5,"plant",2023-10-07 20:01:00
"4752",7,3,2023-10-07,22:01:00,13.5,"plant",2023-10-07 22:01:00
"4753",7,3,2023-10-08,00:01:00,14,"plant",2023-10-08 00:01:00
"4754",7,3,2023-10-08,02:01:00,13.5,"plant",2023-10-08 02:01:00
"4755",7,3,2023-10-08,04:01:00,13.5,"plant",2023-10-08 04:01:00
"4756",7,3,2023-10-08,06:01:00,9.5,"plant",2023-10-08 06:01:00
"4757",7,3,2023-10-08,08:01:00,14,"plant",2023-10-08 08:01:00
"4758",7,3,2023-10-08,10:01:00,14,"plant",2023-10-08 10:01:00
"4759",7,3,2023-10-08,12:01:00,14,"plant",2023-10-08 12:01:00
"4760",7,3,2023-10-08,14:01:00,14.5,"plant",2023-10-08 14:01:00
"4761",7,3,2023-10-08,16:01:00,15,"plant",2023-10-08 16:01:00
"4762",7,3,2023-10-08,18:01:00,14,"plant",2023-10-08 18:01:00
"4763",7,3,2023-10-08,20:01:00,14,"plant",2023-10-08 20:01:00
"4764",7,3,2023-10-08,22:01:00,14,"plant",2023-10-08 22:01:00
"4765",7,3,2023-10-09,00:01:00,12.5,"plant",2023-10-09 00:01:00
"4766",7,3,2023-10-09,02:01:00,31,"plant",2023-10-09 02:01:00
"4767",7,3,2023-10-09,04:01:00,40,"plant",2023-10-09 04:01:00
"4768",7,3,2023-10-09,06:01:00,28,"plant",2023-10-09 06:01:00
"4769",7,3,2023-10-09,08:01:00,14,"plant",2023-10-09 08:01:00
"4770",7,3,2023-10-09,10:01:00,14.5,"plant",2023-10-09 10:01:00
"4771",7,3,2023-10-09,12:01:00,15.5,"plant",2023-10-09 12:01:00
"4772",7,3,2023-10-09,14:01:00,22.5,"plant",2023-10-09 14:01:00
"4773",7,3,2023-10-09,16:01:00,17,"plant",2023-10-09 16:01:00
"4774",7,3,2023-10-09,18:01:00,14,"plant",2023-10-09 18:01:00
"4775",7,3,2023-10-09,20:01:00,14,"plant",2023-10-09 20:01:00
"4776",7,3,2023-10-09,22:01:00,14,"plant",2023-10-09 22:01:00
"4777",7,3,2023-10-10,00:01:00,14,"plant",2023-10-10 00:01:00
"4778",7,3,2023-10-10,02:01:00,14,"plant",2023-10-10 02:01:00
"4779",7,3,2023-10-10,04:01:00,14,"plant",2023-10-10 04:01:00
"4780",7,3,2023-10-10,06:01:00,12.5,"plant",2023-10-10 06:01:00
"4781",7,3,2023-10-10,08:01:00,14.5,"plant",2023-10-10 08:01:00
"4782",7,3,2023-10-10,10:01:00,14.5,"plant",2023-10-10 10:01:00
"4783",7,3,2023-10-10,12:01:00,17.5,"plant",2023-10-10 12:01:00
"4784",7,3,2023-10-10,14:01:00,15,"plant",2023-10-10 14:01:00
"4785",7,3,2023-10-10,16:01:00,14.5,"plant",2023-10-10 16:01:00
"4786",7,3,2023-10-10,18:01:00,14.5,"plant",2023-10-10 18:01:00
"4787",7,3,2023-10-10,20:01:00,8.5,"plant",2023-10-10 20:01:00
"4788",7,3,2023-10-10,22:01:00,81,"plant",2023-10-10 22:01:00
"4789",7,3,2023-10-11,00:01:00,54,"plant",2023-10-11 00:01:00
"4790",7,3,2023-10-11,02:01:00,42.5,"plant",2023-10-11 02:01:00
"4791",7,3,2023-10-11,04:01:00,80,"plant",2023-10-11 04:01:00
"4792",7,3,2023-10-11,06:01:00,85,"plant",2023-10-11 06:01:00
"4793",7,3,2023-10-11,08:01:00,15.5,"plant",2023-10-11 08:01:00
"4794",7,3,2023-10-11,10:01:00,16,"plant",2023-10-11 10:01:00
"4795",7,3,2023-10-11,12:01:00,17.5,"plant",2023-10-11 12:01:00
"4796",7,3,2023-10-11,14:01:00,19,"plant",2023-10-11 14:01:00
"4797",7,3,2023-10-11,16:01:00,18.5,"plant",2023-10-11 16:01:00
"4798",7,3,2023-10-11,18:01:00,14.5,"plant",2023-10-11 18:01:00
"4799",7,3,2023-10-11,20:01:00,14.5,"plant",2023-10-11 20:01:00
"4800",7,3,2023-10-11,22:01:00,14,"plant",2023-10-11 22:01:00
"4801",7,3,2023-10-12,00:01:00,45,"plant",2023-10-12 00:01:00
"4802",7,3,2023-10-12,02:01:00,85,"plant",2023-10-12 02:01:00
"4803",7,3,2023-10-12,04:01:00,85,"plant",2023-10-12 04:01:00
"4804",7,3,2023-10-12,06:01:00,78,"plant",2023-10-12 06:01:00
"4805",7,3,2023-10-12,08:01:00,78,"plant",2023-10-12 08:01:00
"4806",7,3,2023-10-12,10:01:00,15.5,"plant",2023-10-12 10:01:00
"4807",7,3,2023-10-12,12:01:00,23,"plant",2023-10-12 12:01:00
"4808",7,3,2023-10-12,14:01:00,23.5,"plant",2023-10-12 14:01:00
"4809",8,1,2023-07-04,12:01:00,15,"plant",2023-07-04 12:01:00
"4810",8,1,2023-07-04,14:01:00,14.5,"plant",2023-07-04 14:01:00
"4811",8,1,2023-07-04,16:01:00,14,"plant",2023-07-04 16:01:00
"4812",8,1,2023-07-04,18:01:00,10,"plant",2023-07-04 18:01:00
"4813",8,1,2023-07-04,20:01:00,7,"plant",2023-07-04 20:01:00
"4814",8,1,2023-07-04,22:01:00,5,"plant",2023-07-04 22:01:00
"4815",8,1,2023-07-05,00:01:00,3,"plant",2023-07-05 00:01:00
"4816",8,1,2023-07-05,02:01:00,3.5,"plant",2023-07-05 02:01:00
"4817",8,1,2023-07-05,04:01:00,3.5,"plant",2023-07-05 04:01:00
"4818",8,1,2023-07-05,06:01:00,2,"plant",2023-07-05 06:01:00
"4819",8,1,2023-07-05,08:01:00,5.5,"plant",2023-07-05 08:01:00
"4820",8,1,2023-07-05,10:01:00,10,"plant",2023-07-05 10:01:00
"4821",8,1,2023-07-05,12:01:00,17,"plant",2023-07-05 12:01:00
"4822",8,1,2023-07-05,14:01:00,16.5,"plant",2023-07-05 14:01:00
"4823",8,1,2023-07-05,16:01:00,12.5,"plant",2023-07-05 16:01:00
"4824",8,1,2023-07-05,18:01:00,9,"plant",2023-07-05 18:01:00
"4825",8,1,2023-07-05,20:01:00,6.5,"plant",2023-07-05 20:01:00
"4826",8,1,2023-07-05,22:01:00,6,"plant",2023-07-05 22:01:00
"4827",8,1,2023-07-06,00:01:00,5,"plant",2023-07-06 00:01:00
"4828",8,1,2023-07-06,02:01:00,4.5,"plant",2023-07-06 02:01:00
"4829",8,1,2023-07-06,04:01:00,4,"plant",2023-07-06 04:01:00
"4830",8,1,2023-07-06,06:01:00,4,"plant",2023-07-06 06:01:00
"4831",8,1,2023-07-06,08:01:00,4.5,"plant",2023-07-06 08:01:00
"4832",8,1,2023-07-06,10:01:00,8.5,"plant",2023-07-06 10:01:00
"4833",8,1,2023-07-06,12:01:00,11.5,"plant",2023-07-06 12:01:00
"4834",8,1,2023-07-06,14:01:00,15.5,"plant",2023-07-06 14:01:00
"4835",8,1,2023-07-06,16:01:00,18.5,"plant",2023-07-06 16:01:00
"4836",8,1,2023-07-06,18:01:00,10,"plant",2023-07-06 18:01:00
"4837",8,1,2023-07-06,20:01:00,7,"plant",2023-07-06 20:01:00
"4838",8,1,2023-07-06,22:01:00,5.5,"plant",2023-07-06 22:01:00
"4839",8,1,2023-07-07,00:01:00,5.5,"plant",2023-07-07 00:01:00
"4840",8,1,2023-07-07,02:01:00,5,"plant",2023-07-07 02:01:00
"4841",8,1,2023-07-07,04:01:00,4,"plant",2023-07-07 04:01:00
"4842",8,1,2023-07-07,06:01:00,4,"plant",2023-07-07 06:01:00
"4843",8,1,2023-07-07,08:01:00,5.5,"plant",2023-07-07 08:01:00
"4844",8,1,2023-07-07,10:01:00,8.5,"plant",2023-07-07 10:01:00
"4845",8,1,2023-07-07,12:01:00,10.5,"plant",2023-07-07 12:01:00
"4846",8,1,2023-07-07,14:01:00,13.5,"plant",2023-07-07 14:01:00
"4847",8,1,2023-07-07,16:01:00,17,"plant",2023-07-07 16:01:00
"4848",8,1,2023-07-07,18:01:00,9.5,"plant",2023-07-07 18:01:00
"4849",8,1,2023-07-07,20:01:00,7,"plant",2023-07-07 20:01:00
"4850",8,1,2023-07-07,22:01:00,6,"plant",2023-07-07 22:01:00
"4851",8,1,2023-07-08,00:01:00,3.5,"plant",2023-07-08 00:01:00
"4852",8,1,2023-07-08,02:01:00,2,"plant",2023-07-08 02:01:00
